id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fxtrs_plyd,fxtrs_not_plyd,form,MeanAbsDev(form),StdDev(form),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw17Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
163,Marc,Cucurella Saseta,DEF,CHE,?,"Cucurella (DEF, ?)",42,15,1,4.8,2.56,3.3105890714493698,2.0,1.5,2.625,2.109375,2.7585095613392387,2.0,1.0,2.8,2.1333333333333333,2.7616420236277306,2,2.3333333333333335,3,2.5,0,0.0,2.41666666667,1,0,0,0,?
386,Jadon,Sancho,MID,CHE,?,"Sancho (MID, ?)",39,10,6,4.0,2.4,2.6076809620810595,1.5,1.5,2.4375,2.296875,2.8497532787944992,3.0,1.5,3.9,2.28,2.6999999999999997,2,1.8333333333333333,0,0.0,1,1.6666666666666667,1.75,1,0,0,0,?
181,Christopher,Nkunku,MID,CHE,?,"Nkunku (MID, ?)",32,15,1,3.4,3.839999999999999,4.8,1.0,0.0,2.0,2.0,3.2210246816812815,1.0,0.0,2.1333333333333333,2.0977777777777775,3.283629428273267,2,1.0,0,0.0,1,1.0,1.0,1,0,0,0,?
157,Moisés,Caicedo Corozo,MID,CHE,?,"Caicedo (MID, ?)",49,16,0,2.8,0.96,1.16619037896906,2.0,0.5,3.0625,1.59375,2.0757152381769517,2.0,0.5,3.0625,1.59375,2.0757152381769517,2,2.111111111111111,0,0.0,1,2.0555555555555554,2.08333333333,1,0,0,0,?
185,Robert,Sánchez,GKP,CHE,?,"Sánchez (GKP, ?)",55,15,1,2.2,2.2399999999999998,2.638181191654584,2.0,1.0,3.4375,2.78125,3.88858505757557,2.0,1.0,3.6666666666666665,2.844444444444444,3.910100879630715,2,2.2222222222222223,3,2.3333333333333335,0,0.0,2.27777777778,1,0,0,0,?
162,Levi,Colwill,DEF,CHE,?,"Colwill (DEF, ?)",35,15,1,2.2,1.52,2.039607805437114,1.5,0.5,2.1875,1.4296875,1.9435389756832766,2.0,1.0,2.3333333333333335,1.4666666666666666,1.920648038785058,2,1.6111111111111112,3,1.6666666666666667,0,0.0,1.63888888889,1,0,0,0,?
171,Malo,Gusto,DEF,CHE,?,"Gusto (DEF, ?)",20,13,3,1.8,1.36,1.7204650534085255,1.0,1.0,1.25,0.9375,1.25,1.0,1.0,1.5384615384615385,0.8875739644970414,1.2162606385262997,2,1.2222222222222223,3,1.3333333333333333,0,0.0,1.27777777778,1,0,0,0,?
621,João,Félix Sequeira,MID,CHE,?,"João Félix (MID, ?)",18,9,7,1.8,1.7600000000000002,1.9390719429665317,0.0,0.0,1.125,1.328125,1.8328597873268975,1.0,1.0,2.0,1.7777777777777777,2.0548046676563256,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
167,Axel,Disasi,DEF,CHE,?,"Disasi (DEF, ?)",15,3,13,1.6,2.56,3.2000000000000006,0.0,0.0,0.9375,1.5234375,2.3310070248714396,6.0,2.0,5.0,2.6666666666666665,2.943920288775949,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
560,Pedro,Lomba Neto,MID,CHE,?,"Neto (MID, ?)",29,13,3,0.8,0.96,1.1661903789690602,1.0,1.0,1.8125,1.7421875,2.3510303592255033,1.0,1.0,2.230769230769231,1.8579881656804733,2.4227716535420956,2,1.2222222222222223,0,0.0,1,1.1111111111111112,1.16666666667,1,0,0,0,?
187,Tosin,Adarabioyo,DEF,CHE,?,"Tosin (DEF, ?)",11,6,10,0.8,0.96,0.9797958971132713,0.0,0.0,0.6875,1.0703125,1.5699820858850588,1.5,0.5,1.8333333333333333,1.4999999999999998,2.1147629234082532,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
153,Benoît,Badiashile,DEF,CHE,?,"B.Badiashile (DEF, ?)",5,4,12,0.8,0.64,0.7483314773547883,0.0,0.0,0.3125,0.46875,0.582961190818051,1.0,0.0,1.25,0.375,0.4330127018922193,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
189,Wesley,Fofana,DEF,CHE,?,"W.Fofana (DEF, ?)",19,12,4,0.6,0.72,0.7999999999999999,1.0,1.0,1.1875,1.03125,1.6665364532466729,1.0,0.5,1.5833333333333333,1.111111111111111,1.7539637649874327,2,1.2222222222222223,3,1.3333333333333333,0,0.0,1.27777777778,1,0,0,0,?
174,Roméo,Lavia,MID,CHE,?,"Lavia (MID, ?)",15,9,7,0.6,0.96,1.2000000000000002,0.0,0.0,0.9375,1.0546875,1.248436522214886,2.0,1.0,1.6666666666666667,1.037037037037037,1.247219128924647,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
581,Filip,Jørgensen,GKP,CHE,?,"Jørgensen (GKP, ?)",3,1,15,0.6,0.9599999999999997,1.2,0.0,0.0,0.1875,0.3515625,0.7261843774138906,3.0,0.0,3.0,0.0,0.0,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
184,Renato,Palma Veiga,MID,CHE,?,"Renato Veiga (MID, ?)",7,7,9,0.4,0.48,0.48989794855663565,0.0,0.0,0.4375,0.546875,0.6091746465505602,1.0,0.0,1.0,0.2857142857142857,0.5345224838248488,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
166,Kiernan,Dewsbury-Hall,MID,CHE,?,"Dewsbury-Hall (MID, ?)",5,5,11,0.4,0.48,0.48989794855663565,0.0,0.0,0.3125,0.4296875,0.46351240544347894,1.0,0.0,1.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
179,Mykhailo,Mudryk,MID,CHE,?,"Mudryk (MID, ?)",7,7,9,0.0,0.0,0.0,0.0,0.0,0.4375,0.4921875,0.49607837082461076,1.0,0.0,1.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
172,Reece,James,DEF,CHE,?,"James (DEF, ?)",5,4,12,0.0,0.0,0.0,0.0,0.0,0.3125,0.5078125,0.6817945071647321,1.5,0.5,1.25,0.75,0.82915619758885,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
178,Marc,Guiu Paz,FWD,CHE,?,"Marc Guiu (FWD, ?)",1,1,15,0.0,0.0,0.0,0.0,0.0,0.0625,0.1171875,0.24206145913796356,1.0,0.0,1.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
150,Andrey,Nascimento dos Santos,MID,CHE,?,"Andrey Santos (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
151,Ângelo Gabriel,Borges Damaceno,MID,CHE,?,"Ângelo (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
154,Lucas,Bergström,GKP,CHE,?,"Bergström (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
155,Marcus,Bettinelli,GKP,CHE,?,"Bettinelli (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
158,Cesare,Casadei,MID,CHE,?,"Casadei (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
160,Ben,Chilwell,DEF,CHE,?,"Chilwell (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
161,Carney,Chukwuemeka,MID,CHE,?,"Chukwuemeka (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
164,David Datro,Fofana,FWD,CHE,?,"D.D.Fofana (FWD, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
165,Deivid Washington,de Souza Eugênio,FWD,CHE,?,"Deivid (FWD, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
169,Conor,Gallagher,MID,CHE,?,"Gallagher (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
170,Alfie,Gilchrist,DEF,CHE,?,"Gilchrist (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
173,Omari,Kellyman,MID,CHE,?,"Kellyman (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
175,Romelu,Lukaku Bolingoli,FWD,CHE,?,"Lukaku (FWD, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
176,Malang,Sarr,DEF,CHE,?,"M.Sarr (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
183,Đorđe,Petrović,GKP,CHE,?,"Petrović (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
575,Caleb,Wiley,DEF,CHE,?,"Wiley (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
695,Samuel,Rak-Sakyi,MID,CHE,?,"Rak-Sakyi (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
696,Tyrique,George,MID,CHE,?,"George (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
697,Josh,Acheampong,DEF,CHE,?,"Acheampong (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0,0.0,0.0,1,0,0,0,?
585,Ismaïla,Sarr,MID,CRY,?,"I.Sarr (MID, ?)",54,16,0,7.2,6.24,6.493073232299172,2.0,1.0,3.375,2.984375,4.525966747557918,2.0,1.0,3.375,2.984375,4.525966747557918,-5,1.4444444444444444,0,0.0,-9,1.0,1.22222222222,1,0,0,0,?
211,Daniel,Muñoz,DEF,CRY,?,"Muñoz (DEF, ?)",51,16,0,5.2,3.3600000000000003,3.815756805667783,1.0,0.0,3.1875,2.484375,2.9414866564375233,1.0,0.0,3.1875,2.484375,2.9414866564375233,-5,1.0,2,1.0,0,0.0,1.0,1,0,0,0,?
650,Maxence,Lacroix,DEF,CRY,?,"Lacroix (DEF, ?)",40,13,3,4.0,2.8,2.898275349237888,2.0,2.0,2.5,2.0625,2.4748737341529163,2.0,1.0,3.076923076923077,2.094674556213018,2.400690236050344,-5,0.8888888888888888,2,2.4444444444444446,0,0.0,1.66666666667,1,0,0,0,?
203,Will,Hughes,MID,CRY,?,"Hughes (MID, ?)",29,14,2,4.0,2.8,3.521363372331802,1.5,0.5,1.8125,1.4375,2.554866679496212,2.0,1.0,2.0714285714285716,1.4081632653061222,2.631248636627695,-5,1.2222222222222223,0,0.0,-9,1.0,1.11111111111,1,0,0,0,?
201,Dean,Henderson,GKP,CRY,?,"Henderson (GKP, ?)",55,16,0,3.8,2.56,2.638181191654584,2.0,1.0,3.4375,2.2265625,2.6450129961873534,2.0,1.0,3.4375,2.2265625,2.6450129961873534,-5,1.4444444444444444,2,2.2222222222222223,0,0.0,1.83333333333,1,0,0,0,?
210,Tyrick,Mitchell,DEF,CRY,?,"Mitchell (DEF, ?)",45,16,0,3.8,3.7600000000000002,4.166533331199932,1.0,0.5,2.8125,2.3671875,2.8986796563263075,1.0,0.5,2.8125,2.3671875,2.8986796563263075,-5,0.7222222222222222,2,1.1111111111111112,0,0.0,0.91666666667,1,0,0,0,?
207,Jean-Philippe,Mateta,FWD,CRY,?,"Mateta (FWD, ?)",53,16,0,3.6,2.32,2.5768197453450252,2.0,1.0,3.3125,2.59375,3.3488570811547036,2.0,1.0,3.3125,2.59375,3.3488570811547036,-5,1.4444444444444444,0,0.0,-9,1.0,1.22222222222,1,0,0,0,?
159,Trevoh,Chalobah,DEF,CRY,?,"Chalobah (DEF, ?)",38,10,6,3.6,3.12,3.3823069050575527,1.0,1.0,2.375,2.5625,3.0998991919093113,2.0,1.5,3.8,2.96,3.1559467676119,-5,0.4444444444444444,2,1.2222222222222223,0,0.0,0.83333333333,1,0,0,0,?
645,Justin,Devenny,MID,CRY,?,"Devenny (MID, ?)",14,6,10,2.4,2.24,2.8,0.0,0.0,0.875,1.09375,1.9324531042175384,1.0,0.0,2.3333333333333335,1.8888888888888893,2.560381915956203,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
199,Eberechi,Eze,MID,CRY,?,"Eze (MID, ?)",42,13,3,2.2,1.52,2.039607805437114,2.0,0.5,2.625,1.8125,2.54644359843292,2.0,0.0,3.230769230769231,1.893491124260355,2.45431632823751,-5,1.7222222222222223,0,0.0,-9,1.5,1.61111111111,1,0,0,0,?
200,Marc,Guéhi,DEF,CRY,?,"Guéhi (DEF, ?)",47,16,0,2.0,2.0,2.3664319132398464,2.0,1.0,2.9375,2.421875,2.816663584810937,2.0,1.0,2.9375,2.421875,2.816663584810937,-5,1.4444444444444444,2,2.2222222222222223,0,0.0,1.83333333333,1,0,0,0,?
206,Jefferson,Lerma Solís,MID,CRY,?,"Lerma (MID, ?)",16,12,4,1.4,0.48,0.4898979485566356,1.0,0.5,1.0,0.5,0.7071067811865476,1.0,0.0,1.3333333333333333,0.4444444444444444,0.4714045207910317,-5,0.7222222222222222,0,0.0,-9,0.5,0.61111111111,1,0,0,0,?
11,Eddie,Nketiah,FWD,CRY,?,"Nketiah (FWD, ?)",18,11,5,1.2,1.1199999999999999,1.4696938456699067,1.0,1.0,1.125,0.90625,1.1110243021644486,2.0,1.0,1.6363636363636365,0.7603305785123967,0.9791208740244552,-5,0.4444444444444444,0,0.0,-9,0.0,0.22222222222,1,0,0,0,?
193,Cheick,Doucouré,MID,CRY,?,"C.Doucouré (MID, ?)",11,8,8,0.6,0.72,0.7999999999999999,0.0,0.0,0.6875,0.7734375,1.0439558180306292,1.0,0.0,1.375,0.8125,1.1110243021644486,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
214,Jeffrey,Schlupp,MID,CRY,?,"Schlupp (MID, ?)",10,10,6,0.4,0.48,0.48989794855663565,1.0,0.0,0.625,0.46875,0.4841229182759271,1.0,0.0,1.0,0.0,0.0,-5,1.0,0,0.0,-9,1.0,1.0,1,0,0,0,?
196,Nathaniel,Clyne,DEF,CRY,?,"Clyne (DEF, ?)",14,7,9,0.4,0.48,0.48989794855663565,0.0,0.0,0.875,0.984375,1.4947825928876748,1.0,0.0,2.0,1.1428571428571428,1.6903085094570331,-5,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
194,Chris,Richards,DEF,CRY,?,"C.Richards (DEF, ?)",11,6,10,0.4,0.48,0.48989794855663565,0.0,0.0,0.6875,0.9453125,1.4882351124738322,1.0,0.5,1.8333333333333333,1.4444444444444444,1.9507833184532708,-5,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
205,Daichi,Kamada,MID,CRY,?,"Kamada (MID, ?)",15,12,4,0.2,0.32,0.4,1.0,1.0,0.9375,0.7109375,0.9662265521087692,1.0,0.0,1.25,0.6666666666666666,0.924211375534118,-5,0.4444444444444444,0,0.0,-9,0.0,0.22222222222,1,0,0,0,?
216,Adam,Wharton,MID,CRY,?,"Wharton (MID, ?)",15,8,8,0.0,0.0,0.0,0.5,0.5,0.9375,0.9375,1.0288798520721456,2.0,0.0,1.875,0.4375,0.5994789404140899,-5,0.2222222222222222,0,0.0,-9,0.0,0.11111111111,1,0,0,0,?
646,Asher,Agbinone,MID,CRY,?,"Agbinone (MID, ?)",2,2,14,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.33071891388307384,1.0,0.0,1.0,0.0,0.0,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
195,Chadi,Riad Dnanou,DEF,CRY,?,"Chadi Riad (DEF, ?)",1,1,15,0.0,0.0,0.0,0.0,0.0,0.0625,0.1171875,0.24206145913796356,1.0,0.0,1.0,0.0,0.0,-5,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
666,Caleb,Kporha,DEF,CRY,?,"Kporha (DEF, ?)",1,1,15,0.0,0.0,0.0,0.0,0.0,0.0625,0.1171875,0.24206145913796356,1.0,0.0,1.0,0.0,0.0,-5,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
190,Naouirou,Ahamada,MID,CRY,?,"Ahamada (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
197,Malcolm,Ebiowei,MID,CRY,?,"Ebiowei (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
202,Rob,Holding,DEF,CRY,?,"Holding (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
208,Matheus,França de Oliveira,MID,CRY,?,"M.França (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
209,Remi,Matthews,GKP,CRY,?,"Matthews (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
212,David,Ozoh,MID,CRY,?,"Ozoh (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
213,Jesurun,Rak-Sakyi,MID,CRY,?,"Rak-Sakyi (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
215,Joel,Ward,DEF,CRY,?,"Ward (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
445,Matt,Turner,GKP,CRY,?,"Turner (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
644,Franco,Umeh-Chibueze,MID,CRY,?,"Umeh-Chibueze (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
647,Kaden,Rodney,MID,CRY,?,"Rodney (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
676,Zach,Marsh,FWD,CRY,?,"Marsh (FWD, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0,0.0,-9,0.0,0.0,1,0,0,0,?
238,Ashley,Young,DEF,EVE,?,"Young (DEF, ?)",62,13,2,5.6,5.12,5.9194594347794975,5.0,3.0,4.133333333333334,3.44,4.302970550161314,5.0,1.0,4.769230769230769,3.088757396449704,4.281513861561767,-2,4.333333333333333,-1,4.666666666666667,0,0.0,4.5,1,0,0,0,?
231,Vitalii,Mykolenko,DEF,EVE,?,"Mykolenko (DEF, ?)",45,13,2,4.6,4.08,4.498888751680798,2.0,2.0,3.0,2.933333333333333,3.3862466931200785,2.0,2.0,3.4615384615384617,3.0295857988165684,3.4107383503685176,-2,1.5555555555555556,-1,1.7777777777777777,0,0.0,1.66666666667,1,0,0,0,?
235,Jordan,Pickford,GKP,EVE,?,"Pickford (GKP, ?)",66,15,0,4.0,3.2,3.3466401061363023,2.0,1.0,4.4,3.4133333333333336,4.111771718695807,2.0,1.0,4.4,3.4133333333333336,4.111771718695807,-2,1.7777777777777777,-1,1.8888888888888888,0,0.0,1.83333333333,1,0,0,0,?
236,James,Tarkowski,DEF,EVE,?,"Tarkowski (DEF, ?)",49,15,0,3.8,3.04,3.124099870362662,2.0,2.0,3.2666666666666666,2.853333333333333,3.021405118299909,2.0,2.0,3.2666666666666666,2.853333333333333,3.021405118299909,-2,1.5555555555555556,-1,1.7777777777777777,0,0.0,1.66666666667,1,0,0,0,?
219,Jarrad,Branthwaite,DEF,EVE,?,"Branthwaite (DEF, ?)",29,8,7,3.8,3.04,3.124099870362662,0.0,0.0,1.9333333333333333,2.311111111111111,2.6699979192667715,4.0,2.5,3.625,2.625,2.6896793489187516,-2,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
230,Dwight,McNeil,MID,EVE,?,"McNeil (MID, ?)",65,13,2,2.8,2.56,3.3105890714493698,2.0,1.0,4.333333333333333,3.511111111111112,4.29987079909256,2.0,0.0,5.0,3.5384615384615383,4.242640687119285,-2,1.7777777777777777,0,0.0,-3,1.6666666666666667,1.72222222222,1,0,0,0,?
651,Orel,Mangala,MID,EVE,?,"Mangala (MID, ?)",25,12,3,2.4,2.0799999999999996,2.4979991993593593,1.0,1.0,1.6666666666666667,1.2000000000000002,1.699673171197595,1.5,0.5,2.0833333333333335,1.125,1.6562172428626492,-2,0.7777777777777778,0,0.0,-3,0.6666666666666667,0.72222222222,1,0,0,0,?
217,Abdoulaye,Doucouré,MID,EVE,?,"A.Doucoure (MID, ?)",30,13,2,2.2,0.96,1.16619037896906,2.0,1.0,2.0,0.8,1.0327955589886444,2.0,1.0,2.3076923076923075,0.6390532544378698,0.7216024245882199,-2,1.7777777777777777,0,0.0,-3,1.6666666666666667,1.72222222222,1,0,0,0,?
220,Dominic,Calvert-Lewin,FWD,EVE,?,"Calvert-Lewin (FWD, ?)",45,15,0,2.0,1.2,1.6733200530681511,2.0,0.0,3.0,1.8666666666666667,2.7325202042558927,2.0,0.0,3.0,1.8666666666666667,2.7325202042558927,-2,2.0,0,0.0,-3,2.0,2.0,1,0,0,0,?
222,Idrissa,Gueye,MID,EVE,?,"Gana (MID, ?)",29,14,1,2.0,1.2,1.2649110640673518,2.0,1.0,1.9333333333333333,0.631111111111111,0.8537498983243799,2.0,0.5,2.0714285714285716,0.5306122448979593,0.703489842985436,-2,1.7777777777777777,0,0.0,-3,1.6666666666666667,1.72222222222,1,0,0,0,?
232,Iliman,Ndiaye,FWD,EVE,?,"Ndiaye (FWD, ?)",41,15,0,1.6,0.6399999999999999,0.8,2.0,0.0,2.7333333333333334,1.573333333333334,2.322833518691246,2.0,0.0,2.7333333333333334,1.573333333333334,2.322833518691246,-2,2.0,0,0.0,-3,2.0,2.0,1,0,0,0,?
577,Jesper,Lindstrøm,MID,EVE,?,"Lindstrøm (MID, ?)",19,11,4,1.4,0.8800000000000001,1.019803902718557,1.0,1.0,1.2666666666666666,0.8888888888888886,1.0624918300339485,1.0,0.0,1.7272727272727273,0.793388429752066,0.8624393618641035,-2,0.7777777777777778,0,0.0,-3,0.6666666666666667,0.72222222222,1,0,0,0,?
224,Jack,Harrison,MID,EVE,?,"Harrison (MID, ?)",27,14,1,1.0,0.8,1.0954451150103321,2.0,1.0,1.8,0.8800000000000002,1.0456258094238748,2.0,1.0,1.9285714285714286,0.7959183673469388,0.9609731462195507,-2,1.7777777777777777,0,0.0,-3,1.6666666666666667,1.72222222222,1,0,0,0,?
218,Norberto Bercique,Gomes Betuncal,FWD,EVE,?,"Beto (FWD, ?)",16,9,6,0.6,0.72,0.7999999999999999,1.0,1.0,1.0666666666666667,0.9155555555555555,1.691810338726603,1.0,0.0,1.7777777777777777,1.2098765432098766,1.872477727372524,-2,0.7777777777777778,0,0.0,-3,0.6666666666666667,0.72222222222,1,0,0,0,?
234,Nathan,Patterson,DEF,EVE,?,"Patterson (DEF, ?)",1,1,14,0.2,0.31999999999999995,0.4000000000000001,0.0,0.0,0.06666666666666667,0.12444444444444443,0.24944382578492946,1.0,0.0,1.0,0.0,0.0,-2,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
156,Armando,Broja,FWD,EVE,?,"Broja (FWD, ?)",1,2,13,0.2,0.32,0.4000000000000001,0.0,0.0,0.06666666666666667,0.12444444444444443,0.24944382578492946,0.5,0.5,0.5,0.5,0.5,-2,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
582,Jake,O'Brien,DEF,EVE,?,"O'Brien (DEF, ?)",1,2,13,0.2,0.31999999999999995,0.4000000000000001,0.0,0.0,0.06666666666666667,0.12444444444444443,0.24944382578492946,0.5,0.5,0.5,0.5,0.5,-2,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
228,Michael,Keane,DEF,EVE,?,"Keane (DEF, ?)",32,9,6,0.0,0.0,0.0,1.0,1.0,2.1333333333333333,2.613333333333333,3.721409529854097,1.0,1.0,3.5555555555555554,3.407407407407407,4.245549594342844,-2,0.7777777777777778,-1,0.8888888888888888,0,0.0,0.83333333333,1,0,0,0,?
226,Tim,Iroegbunam,MID,EVE,?,"Iroegbunam (MID, ?)",8,6,9,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.64,0.7180219742846006,1.0,0.0,1.3333333333333333,0.44444444444444436,0.47140452079103173,-2,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
